video_id,title,category_id,video_duration,tags_count,views,thumbnail_link,description_length,time_duration,published_at,keyword,thumbnail_path,object_complexity,element_complexity,brightness,colorfulness
q2euE84nf_c,Man finds out he's being watched #comedy #music #parody of Somebody's Watching Me by Rockwell,23,16.0,0,15283080,https://i.ytimg.com/vi/q2euE84nf_c/hqdefault.jpg,0,24,2025-06-19T09:30:38Z,music,thumbnails/q2euE84nf_c.jpg,9.0,4.0,72.6323726851852,27.4054964966019
dDRj50HRkXI,Chirapunji | Music Video | Nihal Sadiq | Hanan Shaah | Suhail Koya | Ivine Eric | Saina Music Indie,10,162.0,31,6956839,https://i.ytimg.com/vi/dDRj50HRkXI/hqdefault.jpg,1088,29,2025-06-14T09:30:06Z,music,thumbnails/dDRj50HRkXI.jpg,3.0,2.0,75.6649189814815,66.7068811151152
B26vV52r5-o,Footballer Crashouts🤯🔥,17,17.0,0,67962087,https://i.ytimg.com/vi/B26vV52r5-o/hqdefault.jpg,277,25,2025-06-18T12:00:17Z,sports,thumbnails/B26vV52r5-o.jpg,4.0,1.0,70.2398263888889,82.959429863187
PvFQ4RPIy_Y,🔥 Stunning Ice Dance Performance – ❄️⛸️ #ailookbook​ #iceskating​ #dance​ #sports​,24,10.0,0,70071036,https://i.ytimg.com/vi/PvFQ4RPIy_Y/hqdefault.jpg,556,10,2025-07-03T11:10:00Z,sports,thumbnails/PvFQ4RPIy_Y.jpg,2.0,1.0,46.8194965277778,32.6993457043232
V5YLZ2XJo_Q,PUNISHED HIM FOR COACH🎯,17,113.0,0,28160783,https://i.ytimg.com/vi/V5YLZ2XJo_Q/hqdefault.jpg,449,6,2025-07-07T14:00:54Z,sports,thumbnails/V5YLZ2XJo_Q.jpg,4.0,1.0,58.5102025462963,49.0954490022005
w4m4GFFuQOk,How Many France Players Sign My Cards?,17,56.0,0,26708269,https://i.ytimg.com/vi/w4m4GFFuQOk/hqdefault.jpg,212,8,2025-07-05T11:01:40Z,sports,thumbnails/w4m4GFFuQOk.jpg,3.0,1.0,70.2829976851852,42.249119822817
ZS2NM1mV3OA,He’s resting in an iron cross 😭 #calisthenics #gymnastics #gymnast #sports #olympics#olympic #rings,20,12.0,0,33167336,https://i.ytimg.com/vi/ZS2NM1mV3OA/hqdefault.jpg,0,20,2025-06-24T02:22:44Z,sports,thumbnails/ZS2NM1mV3OA.jpg,3.0,2.0,76.9528125,22.2729640745985
VgqwYnhpcxM,The biggest heart ❤️  #shorts #sports #tennis #tennisplayer #delpotro #cute,17,34.0,0,32278417,https://i.ytimg.com/vi/VgqwYnhpcxM/hqdefault.jpg,0,27,2025-06-16T13:15:55Z,sports,thumbnails/VgqwYnhpcxM.jpg,1.0,1.0,36.7211979166667,62.0462367891228
s3w55S74atA,I INVENTED a gymnastics move 💪#gymnastics #gymnast #sports #olympics #olympic #flip #calisthenics,20,53.0,0,20970564,https://i.ytimg.com/vi/s3w55S74atA/hqdefault.jpg,0,17,2025-06-27T00:27:13Z,sports,thumbnails/s3w55S74atA.jpg,3.0,2.0,89.2029340277778,22.3550298829819
SO2Iyl3P-SQ,This Kid Shows Who Is the Real GOAT✅,22,20.0,0,18996592,https://i.ytimg.com/vi/SO2Iyl3P-SQ/hqdefault.jpg,97,7,2025-07-06T13:30:33Z,sports,thumbnails/SO2Iyl3P-SQ.jpg,2.0,2.0,89.6786863425926,43.1992330971359
Yb3ASv9bSRg,"The beauty above, powered by the teamwork below. 🤩 #ArtisticSwimming",17,12.0,18,20804936,https://i.ytimg.com/vi/Yb3ASv9bSRg/hqdefault.jpg,332,13,2025-06-30T20:07:52Z,sports,thumbnails/Yb3ASv9bSRg.jpg,4.0,1.0,52.1268402777778,45.3007716219389
xB8s4MsiB6o,He liked the poster 👍❤️,22,17.0,0,20369110,https://i.ytimg.com/vi/xB8s4MsiB6o/hqdefault.jpg,0,13,2025-06-30T08:10:57Z,sports,thumbnails/xB8s4MsiB6o.jpg,6.0,1.0,85.4253009259259,37.1082688658077
X9lcSwENgss,Others High Jump vs This One 🤯,24,60.0,0,15949737,https://i.ytimg.com/vi/X9lcSwENgss/hqdefault.jpg,507,12,2025-07-01T09:34:12Z,sports,thumbnails/X9lcSwENgss.jpg,9.0,1.0,72.4292650462963,23.2423435005863
OWoI2qp4xo0,🔥💪AKIMBO 69 EYES SCARY MMA FIGHT [ARMWRESTLER]#sports #trending,17,18.0,0,15700229,https://i.ytimg.com/vi/OWoI2qp4xo0/hqdefault.jpg,0,22,2025-06-21T11:21:02Z,sports,thumbnails/OWoI2qp4xo0.jpg,5.0,2.0,47.8355150462963,21.0627599888245
iKlNsI5yUBg,I bet Maleek CAN’T make 10 straight catches‼️ #Football #Comedy #Sports #TBFunnyASF,19,64.0,0,13523925,https://i.ytimg.com/vi/iKlNsI5yUBg/hqdefault.jpg,0,26,2025-06-17T21:53:57Z,sports,thumbnails/iKlNsI5yUBg.jpg,2.0,2.0,75.6497800925926,29.3758741236152
9LsQFU8C0V0,SELLING OLD SPORTS CARS FOR MONEY,20,2266.0,12,6703398,https://i.ytimg.com/vi/9LsQFU8C0V0/hqdefault.jpg,872,20,2025-06-24T03:30:15Z,sports,thumbnails/9LsQFU8C0V0.jpg,7.0,3.0,88.7108969907407,66.9991205909946
p9EiNcWixUQ,the most beautiful volleyball woman in the world #volleyballworld #volleyball #sports #volley,22,8.0,0,14934077,https://i.ytimg.com/vi/p9EiNcWixUQ/hqdefault.jpg,93,28,2025-06-15T10:20:14Z,sports,thumbnails/p9EiNcWixUQ.jpg,4.0,1.0,70.693443287037,36.5734114002443
ReRNJvYsXaA,Kemenangan Dengan Jeritan Pilu. #boxing #sports #short #fyp,17,51.0,0,11782539,https://i.ytimg.com/vi/ReRNJvYsXaA/hqdefault.jpg,153,28,2025-06-15T12:00:45Z,sports,thumbnails/ReRNJvYsXaA.jpg,6.0,1.0,49.3270717592593,48.1883768945452
QmKtIY-iR-k,SHE LEFT THEM IN THE DUST💨 (via @moniece___/tt) #run #sprint #sports #sportsshort #trackandfield,24,14.0,0,12814761,https://i.ytimg.com/vi/QmKtIY-iR-k/hqdefault.jpg,0,24,2025-06-19T21:39:40Z,sports,thumbnails/QmKtIY-iR-k.jpg,13.0,1.0,54.993130787037,49.259581337777
Lr8Mr1EX0Oc,NBA Players HATE Gatorade?! #shorts #nba #basketball #athlete #sports,17,43.0,0,10456437,https://i.ytimg.com/vi/Lr8Mr1EX0Oc/hqdefault.jpg,0,25,2025-06-18T15:03:00Z,sports,thumbnails/Lr8Mr1EX0Oc.jpg,4.0,1.0,81.0123784722222,22.570974451009
oZl_o2f2YxA,Bro Is Good At Everything 🥶🥶 #ishowspeed #sports #edit,24,30.0,0,7867982,https://i.ytimg.com/vi/oZl_o2f2YxA/hqdefault.jpg,54,5,2025-07-09T00:43:53Z,sports,thumbnails/oZl_o2f2YxA.jpg,2.0,1.0,54.4719097222222,20.8254968196084
pdfeQ4EWjdA,He Got Huge 🤯 (@sebastian_andersonn),24,18.0,11,10953299,https://i.ytimg.com/vi/pdfeQ4EWjdA/hqdefault.jpg,79,8,2025-07-05T14:01:16Z,sports,thumbnails/pdfeQ4EWjdA.jpg,5.0,2.0,59.6580439814815,38.8750777263852
9VLRQu1sDs4,Stump Mic moments ft. Rishabh Panti | #ENGvIND,17,31.0,0,7038246,https://i.ytimg.com/vi/9VLRQu1sDs4/hqdefault.jpg,334,20,2025-06-23T12:02:39Z,sports,thumbnails/9VLRQu1sDs4.jpg,2.0,1.0,56.9991377314815,17.7127934418021
AmH0spSABNc,"When Rishabh Pant jokes and Shubman Gill leads, it’s pure stump mic gold! | #ENGvIND",17,23.0,0,7513282,https://i.ytimg.com/vi/AmH0spSABNc/hqdefault.jpg,181,22,2025-06-21T19:08:26Z,sports,thumbnails/AmH0spSABNc.jpg,1.0,1.0,52.3487673611111,21.0345170992079
CgI-0uwyFs4,Do you have any questions? #food #sports #funny,22,61.0,0,7721443,https://i.ytimg.com/vi/CgI-0uwyFs4/hqdefault.jpg,0,17,2025-06-26T16:00:32Z,sports,thumbnails/CgI-0uwyFs4.jpg,1.0,1.0,76.4968865740741,21.2160462653588
xP2sT-nUtM0,Soccer vs. Gymnastics 😂 #gymnastics #soccer #futbol #gymnast #sports #sport #fails #flop #olympics,20,20.0,0,7835969,https://i.ytimg.com/vi/xP2sT-nUtM0/hqdefault.jpg,0,27,2025-06-17T00:49:59Z,sports,thumbnails/xP2sT-nUtM0.jpg,3.0,2.0,93.6278125,31.1481558075191
o3JqutwT03I,Jebron Lames #sports #lebronjames #nba #basketball #basketballshorts #nbahighlights #shorts,17,13.0,6,9454294,https://i.ytimg.com/vi/o3JqutwT03I/hqdefault.jpg,32,9,2025-07-05T00:34:50Z,sports,thumbnails/o3JqutwT03I.jpg,3.0,2.0,55.0955902777778,13.5958291311384
HjrdHngBdjo,Finally someone I'm taller than🥀 #gymnastics #sports #height #tumbling #simonebiles,17,11.0,0,10002172,https://i.ytimg.com/vi/HjrdHngBdjo/hqdefault.jpg,97,8,2025-07-05T15:45:19Z,sports,thumbnails/HjrdHngBdjo.jpg,7.0,3.0,69.5868402777778,38.7257565937897
SFFGtkcv0jc,They caught cheating on Camera 🎥,22,33.0,0,8251275,https://i.ytimg.com/vi/SFFGtkcv0jc/hqdefault.jpg,0,8,2025-07-05T10:12:14Z,sports,thumbnails/SFFGtkcv0jc.jpg,7.0,3.0,71.1668518518519,24.5153886949866
33KNaXWCMV0,KL Rahul challenge #cricket #sports #cricketlover #virtakohli,17,33.0,5,7367974,https://i.ytimg.com/vi/33KNaXWCMV0/hqdefault.jpg,47,26,2025-06-17T07:04:38Z,sports,thumbnails/33KNaXWCMV0.jpg,3.0,2.0,71.289537037037,52.404524011636305
pjawLzUzIsw,Petarung Gila Kalah Dengan Memalukan. #boxing #sports #short #fyp,17,50.0,4,7077207,https://i.ytimg.com/vi/pjawLzUzIsw/hqdefault.jpg,613,13,2025-07-01T00:08:22Z,sports,thumbnails/pjawLzUzIsw.jpg,7.0,1.0,42.1370775462963,47.6428373753293
xpkRpEOcDcQ,The Most High-Tech Basketball Whistle EVER 🛎️🏀,17,139.0,10,5413179,https://i.ytimg.com/vi/xpkRpEOcDcQ/hqdefault.jpg,0,6,2025-07-07T20:30:10Z,sports,thumbnails/xpkRpEOcDcQ.jpg,3.0,1.0,63.9511631944445,16.8364286174624
FDbxZ1BsI5I,Why Handballs Stick So Well… But Still Bounce,22,32.0,0,6666530,https://i.ytimg.com/vi/FDbxZ1BsI5I/hqdefault.jpg,285,7,2025-07-07T01:09:57Z,sports,thumbnails/FDbxZ1BsI5I.jpg,4.0,2.0,78.1030729166667,60.951080096054
GCLR0-_f10c,You know you’ve done well if #RogerFederer is impressed 👏 #Shorts #Wimbledon #Tennis,17,32.0,0,6689161,https://i.ytimg.com/vi/GCLR0-_f10c/hqdefault.jpg,0,6,2025-07-07T20:00:21Z,sports,thumbnails/GCLR0-_f10c.jpg,10.0,3.0,58.6242708333333,25.513006379353
bJruCEQwNMs,Shaq Showed Love to the Purest Laker,17,167.0,0,5571615,https://i.ytimg.com/vi/bJruCEQwNMs/hqdefault.jpg,36,12,2025-07-01T13:01:25Z,sports,thumbnails/bJruCEQwNMs.jpg,2.0,1.0,74.2628761574074,30.6137934726097
NYyECLMOHvc,Fire 🔥 mode Parteek ROR #usa #sports,22,10.0,0,7676836,https://i.ytimg.com/vi/NYyECLMOHvc/hqdefault.jpg,0,12,2025-07-02T02:08:10Z,sports,thumbnails/NYyECLMOHvc.jpg,9.0,3.0,88.3575983796296,22.9383111971085
N8Y-hwtFHAY,What A Beautiful Celebration🥶(@amc_mma),22,17.0,0,6396013,https://i.ytimg.com/vi/N8Y-hwtFHAY/hqdefault.jpg,110,9,2025-07-04T14:46:15Z,sports,thumbnails/N8Y-hwtFHAY.jpg,10.0,2.0,67.2977777777778,40.8003078305072
JkX0OL49Vus,Jordan Poole over Curry?! #shorts #nba #basketball #athlete #sports,17,37.0,0,5982472,https://i.ytimg.com/vi/JkX0OL49Vus/hqdefault.jpg,0,19,2025-06-24T15:03:00Z,sports,thumbnails/JkX0OL49Vus.jpg,7.0,1.0,55.3603414351852,20.3281806783295
V6lG8BtcFDY,Great moment .p1092 #greatmoments #adamrose #respect #amazing #skills #sports,22,179.0,0,4946249,https://i.ytimg.com/vi/V6lG8BtcFDY/hqdefault.jpg,0,6,2025-07-07T13:15:50Z,sports,thumbnails/V6lG8BtcFDY.jpg,6.0,2.0,77.0231018518519,75.2333482302706
Ysj9ws7Y7BU,Where are all these even coming from😭 #gymnastics #perfect #sports #vault #judges,17,12.0,0,6879548,https://i.ytimg.com/vi/Ysj9ws7Y7BU/hqdefault.jpg,330,29,2025-06-15T00:00:06Z,sports,thumbnails/Ysj9ws7Y7BU.jpg,7.0,1.0,47.4412037037037,42.7948939338467
R-uoTjMpQXk,Ice Skating Moves That’ll Leave You Speechless ⛸️ #ailookbook​ #iceskating​ #dance​ #sports #sports,24,9.0,0,6988627,https://i.ytimg.com/vi/R-uoTjMpQXk/hqdefault.jpg,404,5,2025-07-08T11:00:46Z,sports,thumbnails/R-uoTjMpQXk.jpg,2.0,1.0,57.8367476851852,35.8642826234943
DYlKMQtl0wU,Beautiful Ice Performance – Slow Motion Ice Queen ❄️  #ailookbook​ #iceskating​ #dance​ #sports​,24,10.0,0,6290064,https://i.ytimg.com/vi/DYlKMQtl0wU/hqdefault.jpg,556,9,2025-07-04T11:15:29Z,sports,thumbnails/DYlKMQtl0wU.jpg,4.0,1.0,44.9912152777778,21.9923001174538
9f6fNInv4vY,Rip Diego Jota funeral 🥹💔😢#cristisnoronaldo #shortviral #sports#shorts,17,23.0,0,5227925,https://i.ytimg.com/vi/9f6fNInv4vY/hqdefault.jpg,0,7,2025-07-06T16:01:48Z,sports,thumbnails/9f6fNInv4vY.jpg,15.0,2.0,75.6020081018519,25.2268614692459
_BputA9xPBU,Are the leotards too small these days? #gymnastics #floor #body #change #sports #livvydunne #livvy,22,16.0,0,4890226,https://i.ytimg.com/vi/_BputA9xPBU/hqdefault.jpg,54,11,2025-07-03T03:00:44Z,sports,thumbnails/_BputA9xPBU.jpg,4.0,1.0,53.9235590277778,41.2254194009187
KbSkB9kjuVs,INSANE match ending at the 2021 PBA King of the Lanes: Empress Edition #shorts,17,60.0,0,3752626,https://i.ytimg.com/vi/KbSkB9kjuVs/hqdefault.jpg,314,8,2025-07-05T16:00:25Z,sports,thumbnails/KbSkB9kjuVs.jpg,3.0,2.0,49.8949421296296,26.9128541282837
f2CEyvo4PyI,NFL Eagles cheerleaders guess a Nickelodeon trivia question! 🍍,24,17.0,16,4802254,https://i.ytimg.com/vi/f2CEyvo4PyI/hqdefault.jpg,1019,14,2025-06-29T12:59:46Z,sports,thumbnails/f2CEyvo4PyI.jpg,16.0,3.0,64.9336516203704,34.2739791124841
WPpRjPbw9kw,Is This The Future Of Sports?,17,68.0,1,4167495,https://i.ytimg.com/vi/WPpRjPbw9kw/hqdefault.jpg,283,2,2025-07-11T20:00:23Z,sports,thumbnails/WPpRjPbw9kw.jpg,7.0,3.0,79.7723263888889,50.7429595211621
RYWSQbwrgY0,"Respect moment in sports, it's touched my heart🥹❤️ #respect #emotional #shorts",1,54.0,0,3691668,https://i.ytimg.com/vi/RYWSQbwrgY0/hqdefault.jpg,313,4,2025-07-09T12:00:48Z,sports,thumbnails/RYWSQbwrgY0.jpg,1.0,1.0,31.8795486111111,17.2887514855857
Um2QgN1dtPU,HIKAKIN SEIKIN#funny#comedy#challenge#prank#sports #ヒカキン#spidermanmemes#facts,22,14.0,0,6185810,https://i.ytimg.com/vi/Um2QgN1dtPU/hqdefault.jpg,0,9,2025-07-04T13:27:20Z,sports,thumbnails/Um2QgN1dtPU.jpg,8.0,3.0,80.4668460648148,56.3314896334335
cwHETNIiNJ4,PETARUNG PENGECUT GAK TAU MALU !!  #ufc #mma #boxing #sports,27,60.0,19,3322067,https://i.ytimg.com/vi/cwHETNIiNJ4/hqdefault.jpg,0,19,2025-06-24T23:35:00Z,sports,thumbnails/cwHETNIiNJ4.jpg,6.0,1.0,85.0639988425926,43.344828522049
bjpawkXM8d4,#india #indvseng #ipl #cricketlover #sports #lunch #day #viratkohli  #news #shortsfeed #shorts #rcb,17,8.0,0,4469949,https://i.ytimg.com/vi/bjpawkXM8d4/hqdefault.jpg,0,9,2025-07-04T12:15:03Z,sports,thumbnails/bjpawkXM8d4.jpg,10.0,3.0,71.8371990740741,20.8473646843821
PoXlWHKZJgY,Jamun Ka Bhoot 👻 | Mini Vlog | #shorts #minivlog #vlog,24,77.0,0,76441786,https://i.ytimg.com/vi/PoXlWHKZJgY/hqdefault.jpg,54,12,2025-07-01T10:35:29Z,vlog,thumbnails/PoXlWHKZJgY.jpg,8.0,3.0,119.368119212963,49.7441120291594
wl54gc9iIng,Mummy Ki सोने की अंगुठी 💀💍 #shorts #minivlog #ashortaday #vlog #tranding #cats #cat,22,66.0,29,53638820,https://i.ytimg.com/vi/wl54gc9iIng/hqdefault.jpg,3962,9,2025-07-04T09:12:00Z,vlog,thumbnails/wl54gc9iIng.jpg,5.0,2.0,71.9887384259259,47.087154991549
M1nuGREjhKw,School shopping Mini vlog ❤️😍🎒📚 #shortsvideo #nishitiwari #shortsvideo #shorts #ytshorts #foryou,22,61.0,0,40178092,https://i.ytimg.com/vi/M1nuGREjhKw/hqdefault.jpg,0,23,2025-06-21T03:40:35Z,vlog,thumbnails/M1nuGREjhKw.jpg,3.0,1.0,56.957054398148095,30.7738570655922
pGoxSW6H4z8,1 Dosa for 100Rs #streetfood #trending #foodvlog #vlog,22,181.0,0,28862246,https://i.ytimg.com/vi/pGoxSW6H4z8/hqdefault.jpg,0,11,2025-07-03T03:20:31Z,vlog,thumbnails/pGoxSW6H4z8.jpg,5.0,3.0,72.3346238425926,38.3531481318109
18TUBAduXh8,GAYON KI HADDI SE BHARA TRUCK PAKDA ? 😱 #shorts #ashortaday #minivlog #vlog #trendingshorts,22,55.0,0,22693666,https://i.ytimg.com/vi/18TUBAduXh8/hqdefault.jpg,0,25,2025-06-18T14:28:18Z,vlog,thumbnails/18TUBAduXh8.jpg,11.0,1.0,85.6477777777778,19.9975296821626
oCKGtpvEhBI,Kbhi vlog bhi dekh lo #vlog #nationalpark #comedy #gaon #friends #minivlog #harshkevlog #travel,19,82.0,0,22187054,https://i.ytimg.com/vi/oCKGtpvEhBI/hqdefault.jpg,0,21,2025-06-22T13:30:42Z,vlog,thumbnails/oCKGtpvEhBI.jpg,3.0,2.0,75.1532523148148,29.3208092959071
hu_nhtc9nNA,Thar palatate palatate bachi 😱 sab log Bach Gaye 🥹 #vlog -297 #ashortaday #minivlog #tranding,22,54.0,0,22631435,https://i.ytimg.com/vi/hu_nhtc9nNA/hqdefault.jpg,0,23,2025-06-20T14:05:23Z,vlog,thumbnails/hu_nhtc9nNA.jpg,4.0,3.0,79.8991956018519,14.0383080935033
1AD-Mm90XWE,Swimming pool mein hui gadbad 😱 #vlog -299 #minivlog #ashortaday #tranding,22,44.0,0,23688986,https://i.ytimg.com/vi/1AD-Mm90XWE/hqdefault.jpg,0,10,2025-07-03T13:30:01Z,vlog,thumbnails/1AD-Mm90XWE.jpg,6.0,1.0,64.0186747685185,36.6736456134946
fo5_n-DAXFQ,Bura Fas gaya aaj to 💀 #vlog -296 #ashortaday #minivlog #tranding,22,47.0,0,24000030,https://i.ytimg.com/vi/fo5_n-DAXFQ/hqdefault.jpg,0,25,2025-06-18T13:36:07Z,vlog,thumbnails/fo5_n-DAXFQ.jpg,4.0,1.0,86.7652430555556,44.3949530918311
dKVZnKHEUHU,Coin 🪙 Tower Challenge With Partner 💕 | Mini Vlog | #shorts #minivlog #vlog,24,56.0,0,19794146,https://i.ytimg.com/vi/dKVZnKHEUHU/hqdefault.jpg,75,21,2025-06-22T09:40:17Z,vlog,thumbnails/dKVZnKHEUHU.jpg,2.0,1.0,120.974184027778,60.7569523101623
NQyxbnX_oE8,Sejal kr ghar mujhe mile YouTube gift 😍#sejalgabashorts #teratrigun #vlog #minivlog #amansindhwani,23,58.0,0,17608941,https://i.ytimg.com/vi/NQyxbnX_oE8/hqdefault.jpg,0,24,2025-06-19T11:30:31Z,vlog,thumbnails/NQyxbnX_oE8.jpg,3.0,3.0,86.2872511574074,43.6371733453707
DUGU4-fPF9w,Aaj mast birthday gift mila #dailyvlogs #minivlog #shortvideo #birthdaygift #gift #surprise,22,42.0,5,16915072,https://i.ytimg.com/vi/DUGU4-fPF9w/hqdefault.jpg,91,7,2025-07-06T13:34:27Z,vlog,thumbnails/DUGU4-fPF9w.jpg,4.0,2.0,64.8165277777778,26.3569863514308
GJ77TZTw4JQ,Paise gir gye😱 #minivlog #vlog #trending #viralvideo #ytshorts,24,102.0,21,13449034,https://i.ytimg.com/vi/GJ77TZTw4JQ/hqdefault.jpg,539,26,2025-06-17T09:59:47Z,vlog,thumbnails/GJ77TZTw4JQ.jpg,5.0,2.0,79.5789699074074,34.3028217050989
r_Fhl2H6xgU,Neeom Aswin Krishna | Birth Vlog | Diya Krishna | Ozy Talkies,22,3110.0,0,8430312,https://i.ytimg.com/vi/r_Fhl2H6xgU/hqdefault.jpg,113,7,2025-07-06T14:30:25Z,vlog,thumbnails/r_Fhl2H6xgU.jpg,20.0,3.0,97.6121006944444,44.6271205783874
fzNmBTYKo44,Haircut acha ne lgra kya?😅 #recipe #cooking #indianfood #food #vlog #dailyvlog  #shorts,22,31.0,0,15355577,https://i.ytimg.com/vi/fzNmBTYKo44/hqdefault.jpg,0,13,2025-06-30T06:41:48Z,vlog,thumbnails/fzNmBTYKo44.jpg,6.0,2.0,79.1655324074074,24.2431518719227
i_HA35XfLQA,Kheto pe Maggie 😱 village style Maggie 💀 #vlog -295 #ashortaday #trandingshort,22,42.0,0,12114861,https://i.ytimg.com/vi/i_HA35XfLQA/hqdefault.jpg,0,26,2025-06-17T14:10:20Z,vlog,thumbnails/i_HA35XfLQA.jpg,5.0,4.0,80.5811342592593,28.0734509985372
nRsRCPT0ekI,CAN'T SAY NO CHALLENGE WITH KATIE | IVANA ALAWI,22,1640.0,14,7535375,https://i.ytimg.com/vi/nRsRCPT0ekI/hqdefault.jpg,406,11,2025-07-02T09:07:22Z,vlog,thumbnails/nRsRCPT0ekI.jpg,10.0,3.0,116.795943287037,57.8044940913328
Fbz9g2HcT0I,Cooler se Ac banaya 😱 #vlog -299 #ashortaday #minivlog !,22,44.0,0,14344831,https://i.ytimg.com/vi/Fbz9g2HcT0I/hqdefault.jpg,0,18,2025-06-25T13:39:17Z,vlog,thumbnails/Fbz9g2HcT0I.jpg,4.0,3.0,92.376244212963,36.3092344581068
6qWauFUIXPc,Sanp se behno ko dara diya 😱 #vlog -300 #minivlog #ashortaday #tranding,22,44.0,0,12377769,https://i.ytimg.com/vi/6qWauFUIXPc/hqdefault.jpg,0,9,2025-07-04T15:58:14Z,vlog,thumbnails/6qWauFUIXPc.jpg,4.0,2.0,84.40265625,28.9787781216101
--DpbcrXfes,New Thar Leke Ghar Pohoch Gaye 😍,22,494.0,25,6688199,https://i.ytimg.com/vi/--DpbcrXfes/hqdefault.jpg,272,26,2025-06-18T02:30:01Z,vlog,thumbnails/--DpbcrXfes.jpg,5.0,3.0,96.2161458333333,57.1639486372076
T-onI51VoOs,Aaj mere birthday pe surprise mila #dailyvlogs #minivlog #shortvideo #happybirthday #vlog,22,50.0,4,12045742,https://i.ytimg.com/vi/T-onI51VoOs/hqdefault.jpg,89,8,2025-07-05T13:53:58Z,vlog,thumbnails/T-onI51VoOs.jpg,14.0,5.0,93.1226099537037,51.6012319447908
6rBTi4Vz598,Aja competition ho jaye 🔥💀 #vlog -298 #minivlog #ashortaday #tranding #lifestyle,22,47.0,0,12553211,https://i.ytimg.com/vi/6rBTi4Vz598/hqdefault.jpg,0,22,2025-06-21T13:50:23Z,vlog,thumbnails/6rBTi4Vz598.jpg,4.0,1.0,82.3345196759259,27.4003712478418
epNZ57OkOfg,School Ka Baccha Kidnep Ho Gaya ❓😭#minivlog #vlog #school #kidnapping #humanity,22,77.0,1,8883718,https://i.ytimg.com/vi/epNZ57OkOfg/hqdefault.jpg,500,11,2025-07-02T12:30:59Z,vlog,thumbnails/epNZ57OkOfg.jpg,6.0,4.0,70.3965972222222,31.3273380521234
h3K7yk5LSYw,Bridal Lehnga unboxing🤩 | Anju Mor | #ytshorts #minivlog #trending #shadi #vlog,22,60.0,11,9550864,https://i.ytimg.com/vi/h3K7yk5LSYw/hqdefault.jpg,0,8,2025-07-05T15:39:45Z,vlog,thumbnails/h3K7yk5LSYw.jpg,3.0,1.0,68.6238831018519,50.0519011004409
PKG8QJeiH08,Aaj nai jagah pe sardi ka ehsas hua #dailyvlogs #minivlog #shortvideo #familyvlog #vlog #family,22,49.0,5,11466312,https://i.ytimg.com/vi/PKG8QJeiH08/hqdefault.jpg,95,19,2025-06-24T13:33:26Z,vlog,thumbnails/PKG8QJeiH08.jpg,4.0,1.0,79.5777314814815,44.0232759642093
BKJj-jQBqz0, Finally Defender Pasand Aagyi 😍 ,22,787.0,25,5784901,https://i.ytimg.com/vi/BKJj-jQBqz0/hqdefault.jpg,407,3,2025-07-11T02:30:08Z,vlog,thumbnails/BKJj-jQBqz0.jpg,9.0,4.0,96.8766608796296,23.2256663038286
zUGU5Dv14bM,Kunali Unboxing New MacBook 😍,22,582.0,25,5502739,https://i.ytimg.com/vi/zUGU5Dv14bM/hqdefault.jpg,272,9,2025-07-05T03:48:19Z,vlog,thumbnails/zUGU5Dv14bM.jpg,7.0,4.0,104.200208333333,32.8275255265741
PZqjfpC5Uls,Hounted house mein Gaye 💀 #vlog -298  #ashortaday #minivlog #tranding,22,49.0,0,8572180,https://i.ytimg.com/vi/PZqjfpC5Uls/hqdefault.jpg,0,20,2025-06-23T14:46:22Z,vlog,thumbnails/PZqjfpC5Uls.jpg,3.0,2.0,47.7950231481482,28.1280368433533
IWsBPbGwi1E,Piyush Jeet Gya BGMI Match 😍,22,615.0,25,5267026,https://i.ytimg.com/vi/IWsBPbGwi1E/hqdefault.jpg,330,2,2025-07-12T02:30:23Z,vlog,thumbnails/IWsBPbGwi1E.jpg,9.0,3.0,79.1213483796296,74.9335837006928
_3jXE9zdKnU,My “Birthday” celebration😍🌸|Miss.Hosiyar|#shorts #vlog #minivlog #442,22,114.0,21,7408211,https://i.ytimg.com/vi/_3jXE9zdKnU/hqdefault.jpg,69,28,2025-06-15T17:18:00Z,vlog,thumbnails/_3jXE9zdKnU.jpg,5.0,4.0,72.1387037037037,59.2085030032855
E-CH-w61OXs,Haldi se peeli neeli “Matashree”😂😂|Miss.Hosiyar|#shorts #vlog #minivlog #448,22,73.0,25,7860566,https://i.ytimg.com/vi/E-CH-w61OXs/hqdefault.jpg,76,17,2025-06-26T17:25:01Z,vlog,thumbnails/E-CH-w61OXs.jpg,5.0,2.0,76.0713657407408,60.8046182880597
cSnfIT95KXQ,Kunali Ne G-Wagon Khich Di 😲,22,491.0,25,4789067,https://i.ytimg.com/vi/cSnfIT95KXQ/hqdefault.jpg,319,4,2025-07-10T02:30:39Z,vlog,thumbnails/cSnfIT95KXQ.jpg,3.0,2.0,97.3126793981482,25.1551718282736
z13A8ABbjto,Paiso ki “Barish”🤑✨|Miss.Hosiyar|#shorts #vlog #minivlog #446,22,78.0,24,7419354,https://i.ytimg.com/vi/z13A8ABbjto/hqdefault.jpg,61,19,2025-06-24T16:45:11Z,vlog,thumbnails/z13A8ABbjto.jpg,3.0,1.0,93.7586053240741,52.0183050675551
